q,v,viable
3.466858559643282,-3.333333333333333,1.0
3.4827251892068665,-3.333333333333333,1.0
3.4985918187704517,-3.333333333333333,1.0
3.514458448334036,-3.333333333333333,1.0
3.530325077897621,-3.333333333333333,1.0
3.546191707461206,-3.333333333333333,1.0
3.5620583370247907,-3.333333333333333,1.0
3.5779249665883754,-3.333333333333333,1.0
3.59379159615196,-3.333333333333333,1.0
3.6096582257155454,-3.333333333333333,1.0
3.6255248552791297,-3.333333333333333,1.0
3.641391484842715,-3.333333333333333,1.0
3.6572581144062997,-3.333333333333333,1.0
3.6731247439698844,-3.333333333333333,1.0
3.688991373533469,-3.333333333333333,1.0
3.704858003097054,-3.333333333333333,1.0
3.720724632660639,-3.333333333333333,1.0
3.7365912622242234,-3.333333333333333,1.0
3.7524578917878086,-3.333333333333333,1.0
3.7683245213513934,-3.333333333333333,1.0
3.784191150914978,-3.333333333333333,1.0
3.800057780478563,-3.333333333333333,1.0
3.8159244100421477,-3.333333333333333,1.0
3.831791039605733,-3.333333333333333,1.0
3.847657669169317,-3.333333333333333,1.0
3.8635242987329024,-3.333333333333333,1.0
3.879390928296487,-3.333333333333333,1.0
3.895257557860072,-3.333333333333333,1.0
3.9111241874236566,-3.333333333333333,1.0
3.9269908169872414,-3.333333333333333,1.0
3.1495259683715857,-3.1313131313131315,1.0
3.1653925979351705,-3.1313131313131315,1.0
3.1812592274987552,-3.1313131313131315,1.0
3.19712585706234,-3.1313131313131315,1.0
3.2129924866259247,-3.1313131313131315,1.0
3.2288591161895095,-3.1313131313131315,1.0
3.2447257457530947,-3.1313131313131315,1.0
3.260592375316679,-3.1313131313131315,1.0
3.276459004880264,-3.1313131313131315,1.0
3.292325634443849,-3.1313131313131315,1.0
3.3081922640074337,-3.1313131313131315,1.0
3.3240588935710185,-3.1313131313131315,1.0
3.3399255231346032,-3.1313131313131315,1.0
3.355792152698188,-3.1313131313131315,1.0
3.3716587822617727,-3.1313131313131315,1.0
3.387525411825358,-3.1313131313131315,1.0
3.4033920413889427,-3.1313131313131315,1.0
3.4192586709525274,-3.1313131313131315,1.0
3.435125300516112,-3.1313131313131315,1.0
3.450991930079697,-3.1313131313131315,1.0
3.466858559643282,-3.1313131313131315,1.0
3.4827251892068665,-3.1313131313131315,1.0
3.4985918187704517,-3.1313131313131315,1.0
3.514458448334036,-3.1313131313131315,1.0
3.530325077897621,-3.1313131313131315,1.0
3.546191707461206,-3.1313131313131315,1.0
3.5620583370247907,-3.1313131313131315,1.0
3.5779249665883754,-3.1313131313131315,1.0
3.59379159615196,-3.1313131313131315,1.0
3.6096582257155454,-3.1313131313131315,1.0
3.6255248552791297,-3.1313131313131315,1.0
3.641391484842715,-3.1313131313131315,1.0
3.6572581144062997,-3.1313131313131315,1.0
3.6731247439698844,-3.1313131313131315,1.0
3.688991373533469,-3.1313131313131315,1.0
3.704858003097054,-3.1313131313131315,1.0
3.720724632660639,-3.1313131313131315,1.0
3.7365912622242234,-3.1313131313131315,1.0
3.7524578917878086,-3.1313131313131315,1.0
3.7683245213513934,-3.1313131313131315,1.0
3.784191150914978,-3.1313131313131315,1.0
3.800057780478563,-3.1313131313131315,1.0
3.8159244100421477,-3.1313131313131315,1.0
3.831791039605733,-3.1313131313131315,1.0
3.847657669169317,-3.1313131313131315,1.0
3.8635242987329024,-3.1313131313131315,1.0
3.879390928296487,-3.1313131313131315,1.0
3.895257557860072,-3.1313131313131315,1.0
3.9111241874236566,-3.1313131313131315,1.0
3.9269908169872414,-3.1313131313131315,1.0
3.0860594501172463,-2.929292929292929,1.0
3.101926079680831,-2.929292929292929,1.0
3.1177927092444158,-2.929292929292929,1.0
3.133659338808001,-2.929292929292929,1.0
3.1495259683715857,-2.929292929292929,1.0
3.1653925979351705,-2.929292929292929,1.0
3.1812592274987552,-2.929292929292929,1.0
3.19712585706234,-2.929292929292929,1.0
3.2129924866259247,-2.929292929292929,1.0
3.2288591161895095,-2.929292929292929,1.0
3.2447257457530947,-2.929292929292929,1.0
3.260592375316679,-2.929292929292929,1.0
3.276459004880264,-2.929292929292929,1.0
3.292325634443849,-2.929292929292929,1.0
3.3081922640074337,-2.929292929292929,1.0
3.3240588935710185,-2.929292929292929,1.0
3.3399255231346032,-2.929292929292929,1.0
3.355792152698188,-2.929292929292929,1.0
3.3716587822617727,-2.929292929292929,1.0
3.387525411825358,-2.929292929292929,1.0
3.4033920413889427,-2.929292929292929,1.0
3.4192586709525274,-2.929292929292929,1.0
3.435125300516112,-2.929292929292929,1.0
3.450991930079697,-2.929292929292929,1.0
3.466858559643282,-2.929292929292929,1.0
3.4827251892068665,-2.929292929292929,1.0
3.4985918187704517,-2.929292929292929,1.0
